timestamp,roi_x,roi_y,roi_width,roi_height,focus_metric,focus_value,ema_focus_value,dema_focus_value,dfv,smooth_ddfv,ratio,ee_pose_x,ee_pose_y,ee_pose_z,ee_orient_x,ee_orient_y,ee_orient_z,ee_orient_w,velocity_command,focus_mode,is_focused
1761331405950749930,0.5,0.5,100,100,sobel,0.028736,0.028736,0.028736,0.0,0.003033280501576646,0.8868014803116621,0.3870584837850514,-0.11385907727230266,0.37702615627668556,-0.5920125267947232,-0.38138498688928985,0.37991928090194715,0.5997732904127447,0.2,ehc,False
1761331406050764306,0.5,0.5,100,100,sobel,0.025536000000000003,0.027136,0.026336,-0.002400000000000003,0.0003166402507883215,0.9164810690423162,0.38706643785501127,-0.11385762782132239,0.37701340943528516,-0.5920227190559672,-0.38138634005231226,0.37991452126961783,0.5997653843558818,0.2,ehc,False
1761331406150902544,0.5,0.5,100,100,sobel,0.027136,0.027136,0.026736,0.00040000000000000105,0.0015583201253941627,1.0151883353584448,0.3869214990037893,-0.11381990192218666,0.3770606720687155,-0.5919891843962188,-0.381366063683536,0.3799435245080693,0.5997930053050062,0.2,ehc,False
1761331406250922680,0.5,0.5,100,100,sobel,0.027136,0.027136,0.026936,0.00020000000000000226,0.000679160062697082,1.007480550568522,0.3864200764579403,-0.11368074121497693,0.3771783169999353,-0.5919226360588338,-0.38136201675588766,0.38003243371480483,0.5998049303080509,0.2,ehc,False
1761331406350779464,0.5,0.5,100,100,sobel,0.025129440000000006,0.026132720000000005,0.025531080000000008,-0.0014049199999999935,-0.0004628799686514568,0.947842292842293,0.38591765791556387,-0.11354957306786367,0.37724364350265027,-0.5918963670724656,-0.3813817903107855,0.38010532711200323,0.5997720908535459,0.2,ehc,False
1761331406450965782,0.5,0.5,100,100,sobel,0.024329440000000004,0.025231080000000003,0.024479440000000005,-0.001051640000000003,-5.4799984325733134e-05,0.9588094197346919,0.38547809240860365,-0.1133164997140031,0.3771596055987567,-0.5919613703756778,-0.38143169575644037,0.3799864741804566,0.5997515126243711,0.2,ehc,False
1761331406550768025,0.5,0.5,100,100,sobel,0.05474224000000002,0.03998666000000001,0.04698863000000001,0.022509190000000005,0.011753015007837138,1.9195140901916057,0.38504777992914185,-0.11301823331372836,0.3770133130704948,-0.5921169148889638,-0.38142950692181254,0.3797779763341077,0.5997314224245119,0.2,ehc,False
1761331406650754491,0.5,0.5,100,100,sobel,0.044748159999999995,0.04236741,0.04705877,7.013999999998938e-05,-0.00534301749608144,1.001492701532264,0.3845647043164266,-0.11273821295952322,0.3770077032566507,-0.5921731136656571,-0.38136783445339284,0.3796770103563408,0.5997790810812942,0.2,ehc,False
1761331406751046360,0.5,0.5,100,100,sobel,0.07114816,0.056757785000000005,0.0662986525,0.0192398825,0.006913362501959284,1.4088479681895638,0.3840674450696073,-0.11257890108393005,0.3771559321785444,-0.5920862079325244,-0.38134756800584313,0.3797938581692814,0.5998037846237751,0.2,ehc,False
1761331406850886644,0.5,0.5,100,100,sobel,0.06034224000000001,0.05855001250000001,0.06421656000000002,-0.0020820924999999796,-0.007204306249020348,0.9685952516154084,0.38357203523659694,-0.11250151625282893,0.37722262000723006,-0.591968900829209,-0.3814299676774429,0.3799713320064317,0.5997547724377865,0.2,ehc,False
