timestamp,roi_x,roi_y,roi_width,roi_height,focus_metric,focus_value,ema_focus_value,dema_focus_value,dfv,smooth_ddfv,ratio,ee_pose_x,ee_pose_y,ee_pose_z,ee_orient_x,ee_orient_y,ee_orient_z,ee_orient_w,velocity_command,focus_mode,is_focused
1764019417906941392,0.5,0.5,100,100,sobel,0.0848,0.0848,0.0848,0.0,0.0038026041029223757,0.878640068972401,0.3758216251107171,-0.13968184902185818,0.4094043076551481,-0.581288356522779,-0.40102479103265803,0.4075597437480035,0.5789456095561322,0.9104979709559875,adaptive coarse,False
1764019418006803616,0.5,0.5,100,100,sobel,0.124,0.10439999999999999,0.1142,0.029399999999999996,0.016601302051461184,1.346698113207547,0.37582397444152993,-0.13967555220717495,0.4094097944020121,-0.5812732402092766,-0.4010364293296955,0.40755210499427086,0.5789581023544237,0.594045534150613,adaptive coarse,False
1764019418106972376,0.5,0.5,100,100,sobel,0.1,0.1022,0.10600000000000001,-0.008199999999999985,-0.010499348974269396,0.9281961471103328,0.37499743680927916,-0.1393656284715923,0.40945779991137343,-0.5812986470432457,-0.4009982976714965,0.40752721305420864,0.5789765270116948,0.8618867924528302,adaptive coarse,False
1764019418206926162,0.5,0.5,100,100,sobel,0.1284,0.11529999999999999,0.12374999999999999,0.017749999999999974,0.00772532551286528,1.167452830188679,0.3730068421920455,-0.13859739869606139,0.4096871021915396,-0.5812691267441711,-0.4008730471872892,0.4075337404546643,0.5790882944110306,0.6852525252525254,adaptive coarse,False
1764019418306946040,0.5,0.5,100,100,sobel,0.08199983999999998,0.09864991999999997,0.09454987999999998,-0.02920012000000001,-0.019612397243567354,0.7640394343434342,0.3712606558766046,-0.1379630413528245,0.40971804818798174,-0.5813050492331634,-0.4007917239438104,0.4075047268614994,0.5791289418943874,1.0470663738547317,adaptive coarse,False
1764019418406897545,0.5,0.5,100,100,sobel,0.19479984,0.14672488,0.16871234000000002,0.07416246000000004,0.04187509137821635,1.7843739198822892,0.36929037542269333,-0.1372210203644743,0.40972670777694065,-0.5812997565087977,-0.40079381528628094,0.4074971077140579,0.5791381682429128,0.44833652357616505,adaptive coarse,False
1764019418506932573,0.5,0.5,100,100,sobel,0.16719936,0.15696211999999998,0.17307446999999998,0.004362129999999964,-0.013962619310891863,1.02585542942502,0.3672379766176874,-0.1364342143411931,0.4098249485669112,-0.5812708476835708,-0.400705299728857,0.4075445972820468,0.5791950151966471,0.7798369800005744,adaptive coarse,False
1764019418607656562,0.5,0.5,100,100,sobel,0.18679984,0.17188098,0.187396585,0.014322115000000024,-0.0020013171554459017,1.082751170637703,0.3651816619356021,-0.13565623998713472,0.40994767833263135,-0.5812332827830792,-0.4006322379930248,0.4075746027724055,0.5792621375861031,0.7388585869907928,adaptive coarse,False
1764019418706971518,0.5,0.5,100,100,sobel,0.1388,0.15534049,0.1548280475,-0.032568537499999994,-0.02444598482772296,0.8262052774334175,0.36380400288413367,-0.13514263160617618,0.41004145672514547,-0.5811680713170193,-0.4005640632442121,0.4076767422654373,0.5793028378445794,0.9682823649894571,adaptive coarse,False
1764019418807001545,0.5,0.5,100,100,sobel,0.140796,0.148068245,0.14417590125,-0.010652146250000022,-0.001264796788861492,0.931200151251665,0.3619061505540216,-0.13444334092947752,0.4100585620836892,-0.581145006187495,-0.40058672021711156,0.4076757320109423,0.5793110208673542,0.8591063896678782,adaptive coarse,False
1764019418907040743,0.5,0.5,100,100,sobel,0.10879744000000001,0.1284328425,0.11666896937500001,-0.027506931874999974,-0.009059791206930722,0.8092126934077343,0.3598566167241959,-0.1336683899424209,0.41016199146156174,-0.581096032891556,-0.4005108800327796,0.40772396818602097,0.5793786337963361,0.9886152386352988,adaptive coarse,False
1764019419007072890,0.5,0.5,100,100,sobel,0.06439984,0.09641634125000001,0.07452615406250002,-0.0421428153125,-0.011847837322215372,0.6387829982705717,0.35756015591179446,-0.13280217577671466,0.41021950836780696,-0.5810790231594167,-0.4004652037499245,0.4077511589554443,0.5794081305954563,1.252381485051894,adaptive coarse,False
1764019419107623706,0.5,0.5,100,100,sobel,0.0632,0.07980817062500001,0.06055899171875001,-0.013967162343750006,0.00816390782326731,0.8125871042260319,0.3552740840922721,-0.13192876869074413,0.41024399534036793,-0.5810852383233391,-0.40043171931216603,0.40774244876560395,0.5794311688596324,0.9845098400398309,adaptive coarse,False
1764019419206949472,0.5,0.5,100,100,sobel,0.057199839999999995,0.0685040053125,0.053227333203125005,-0.007331658515625006,0.007399705825696155,0.8789336098976858,0.35263971904828556,-0.1309275580073967,0.4103134407899344,-0.5810521140705134,-0.4003822680644222,0.40776682962641,0.579481399882863,0.9101938883565117,adaptive coarse,False
1764019419306946909,0.5,0.5,100,100,sobel,0.049999840000000004,0.059251922656250004,0.0469875452734375,-0.006239787929687504,0.004245788205816828,0.8827709833615868,0.349884877200399,-0.12990944234229326,0.4103026798524151,-0.5810490793116021,-0.4004274838792655,0.4077652167812196,0.5794543343255142,0.9062373085186881,adaptive coarse,False
1764019419407296271,0.5,0.5,100,100,sobel,0.06,0.059625961328125004,0.05368079197265625,0.006693246699218752,0.008589411417361543,1.1424472519317264,0.34746149310718505,-0.12902703722119216,0.4103588734220218,-0.5810016239772325,-0.4004241002955778,0.4078138102666834,0.5794700587554679,0.7002511482672888,adaptive coarse,False
1764019419507757495,0.5,0.5,100,100,sobel,0.04,0.049812980664062506,0.04193390565429688,-0.011746886318359372,-0.0049253608001082905,0.7811715161664723,0.34516056184621857,-0.12816543960565432,0.4103854895892174,-0.58102215462516,-0.40040526129271964,0.4077744735083695,0.5794901736171353,1.0241028806656018,adaptive coarse,False
1764019419607021551,0.5,0.5,100,100,sobel,0.02919984,0.039506410332031255,0.03041358766113282,-0.01152031799316406,-0.0023493962374564895,0.7252743856454116,0.3430765111670844,-0.1273915771129145,0.41045541753307724,-0.5810096367255082,-0.40036322455900847,0.4078043070807769,0.5795107743426118,1.1030308195540246,adaptive coarse,False
1764019419706853015,0.5,0.5,100,100,sobel,0.03599935999999999,0.03775288516601562,0.03232971124755858,0.0019161235864257609,0.005543522671066665,1.0630022214996515,0.34096910501165634,-0.12662961271937662,0.41057303614092355,-0.5809326823525012,-0.40030808450274796,0.4078887752251156,0.5795665648584498,0.7525854450909653,adaptive coarse,False
1764019419806954544,0.5,0.5,100,100,sobel,0.04519984,0.04147636258300781,0.04062651433227539,0.008296803084716808,0.005962101084678857,1.256630905892899,0.3385191012184895,-0.1257334179657669,0.41067717412707805,-0.5808655102568913,-0.4002820903684732,0.40797385203592657,0.5795919626592616,0.6366228908173798,adaptive coarse,False
