timestamp,roi_x,roi_y,roi_width,roi_height,focus_metric,focus_value,ema_focus_value,dema_focus_value,dfv,smooth_ddfv,ratio,ee_pose_x,ee_pose_y,ee_pose_z,ee_orient_x,ee_orient_y,ee_orient_z,ee_orient_w,velocity_command,focus_mode,is_focused
1764010562128884111,0.5,0.5,100,100,fswm,224.2339668522482,224.2339668522482,224.2339668522482,0.0,-1.192392602589644,1.008739804716904,0.3744831085852732,-0.13933471826859017,0.4086454415505516,-0.5827187929146392,-0.4032633986243953,0.4059886795946921,0.5770534045952475,0.2,ehc,False
1764010562228738610,0.5,0.5,100,100,fswm,227.3998733611938,225.816920106721,226.60839673395742,2.374429881709233,0.5910186395597943,1.010589073167821,0.37448179053045627,-0.1393231879049132,0.4086458314374608,-0.5827392345945658,-0.40324798891312,0.4059616187487704,0.5770625685352864,0.2,ehc,False
1764010562328514638,0.5,0.5,100,100,fswm,232.95028378377603,229.38360194524853,231.5626811781305,4.954284444173084,1.5854366010118226,1.0218627575834691,0.37404399482773815,-0.13924027440099618,0.40883412242966066,-0.5826476221694649,-0.403176513701098,0.40608814738176885,0.577115988113429,0.2,ehc,False
1764010562428774822,0.5,0.5,100,100,fswm,229.9231733207664,229.65338763300747,230.87782009332793,-0.6848610848025771,-2.0268544639819193,0.9970424375753546,0.3735161734579641,-0.13915040834259224,0.40890635204010195,-0.5826005603461307,-0.4031847561929685,0.4061572763611297,0.5771090939474959,0.2,ehc,False
1764010562528056113,0.5,0.5,100,100,fswm,230.22713398206747,229.94026080753747,230.6959136249627,-0.18190646836521296,-0.7619499237722775,0.9992121093819594,0.37305569614463185,-0.13905053629551045,0.40888733252442516,-0.5825991253523849,-0.40326708120496746,0.40615568617799114,0.5770541386562853,0.2,ehc,False
1764010562628647341,0.5,0.5,100,100,fswm,204.8207025891642,217.38048169835082,211.47841855247012,-19.217495072492596,-9.89876926394983,0.9166977222503644,0.37261119055418956,-0.13887669812501072,0.4087900268833986,-0.5826442189450801,-0.40332289612857436,0.4060823996422472,0.5770211783714102,0.2,ehc,False
1764010562728570171,0.5,0.5,100,100,fswm,208.70862782179177,213.0445547600713,207.92555971799118,-3.55285883447894,2.882933487031913,0.9831998987944132,0.3721685184430865,-0.13869516101095608,0.408710588248566,-0.5827199121120328,-0.4033569409568821,0.40600288389899225,0.5769768976967382,0.2,ehc,False
1764010562828849085,0.5,0.5,100,100,fswm,181.7655465396313,197.4050506498513,187.02580107370125,-20.899758644289932,-7.23198316138954,0.899484418016543,0.3716658364853877,-0.13852213868869528,0.40881907492560354,-0.5826396121798436,-0.4033114773495074,0.40608047465999436,0.5770351658755235,0.2,ehc,False
1764010562928377900,0.5,0.5,100,100,fswm,151.2891299255365,174.3470902876939,157.62848531854019,-29.39731575516106,-7.864770136130334,0.8428167900557396,0.3711834264908036,-0.1384014617547905,0.4089354724469535,-0.5826010171698546,-0.4032683075196415,0.406166585833031,0.5770436998145233,0.2,ehc,False
1764010563028303149,0.5,0.5,100,100,fswm,157.25278163944668,165.7999359635703,153.16705631693165,-4.461429001608536,8.535558308711094,0.9716965560343186,0.3707211935692436,-0.13826636880181464,0.4089745799785154,-0.5825810847045838,-0.40326716613010904,0.4061852230574238,0.5770515029315949,0.2,ehc,False
1764010563129120091,0.5,0.5,100,100,fswm,170.63564403907628,168.2177900013233,163.11027719688047,9.943220879948825,11.470104095134229,1.0649174902165282,0.3702601566664753,-0.1380897999488162,0.4089729865553279,-0.5825870790302754,-0.4032556917521094,0.40619252270718764,0.5770483315228201,0.2,ehc,False
