timestamp,roi_x,roi_y,roi_width,roi_height,focus_metric,focus_value,ema_focus_value,dema_focus_value,dfv,smooth_ddfv,ratio,ee_pose_x,ee_pose_y,ee_pose_z,ee_orient_x,ee_orient_y,ee_orient_z,ee_orient_w,velocity_command,focus_mode,is_focused
1761332073851301073,0.5,0.5,100,100,sobel,0.022397440000000005,0.022397440000000005,0.022397440000000005,0.0,-0.0007342680833852028,1.0453673309675104,0.3878201065726536,-0.11507140899103602,0.3777994374247091,-0.5942191539534055,-0.3839826477078132,0.37962550469472034,0.5961085467592921,0.38264061650921427,adaptive coarse,False
1761332073951275806,0.5,0.5,100,100,sobel,0.023197440000000007,0.022797440000000006,0.022997440000000008,0.0006000000000000033,-6.713404169259973e-05,1.0267887758600984,0.38781540161947853,-0.11506890842129922,0.37781668163619886,-0.5942090240420753,-0.38395675312987054,0.37962981912509325,0.5961325757782249,0.38956405582534404,adaptive coarse,False
1761332074051429552,0.5,0.5,100,100,sobel,0.028797440000000007,0.025797440000000005,0.027397440000000006,0.004399999999999998,0.0018664329791536973,1.1913256432020258,0.3874646648225764,-0.11488487920185875,0.3778872056230571,-0.5941970708147454,-0.38390514802428477,0.37963027364335267,0.5961774347365908,0.3357604214116356,adaptive coarse,False
1761332074151460916,0.5,0.5,100,100,sobel,0.027197440000000007,0.026497440000000004,0.027647440000000002,0.00024999999999999675,-0.0011417835104231516,1.0091249401403926,0.38644217556422533,-0.1143626329972567,0.3780269245691502,-0.5942325386399463,-0.38372759654226873,0.37956594207966043,0.5962973396608429,0.39638302859143565,adaptive coarse,False
1761332074251403319,0.5,0.5,100,100,sobel,0.023197440000000007,0.024847440000000005,0.024597440000000005,-0.003049999999999997,-0.002220891755211573,0.8896823720387856,0.3855377864137622,-0.11395056383194507,0.3780790732737216,-0.5942529648622124,-0.3836812936726604,0.3795470437428035,0.5963188075385872,0.44959865742126004,adaptive coarse,False
1761332074351466333,0.5,0.5,100,100,sobel,0.026397440000000005,0.025622440000000003,0.025884940000000002,0.001287499999999997,0.0010583041223942106,1.0523428454343215,0.384662845297121,-0.11358043999092554,0.37809596330329487,-0.5942470899417105,-0.3837074029380794,0.3795699877335417,0.5962932579178486,0.38010426139678133,adaptive coarse,False
1761332074451250304,0.5,0.5,100,100,sobel,0.0256,0.025611220000000004,0.025736860000000004,-0.00014807999999999835,-0.00018863793880289238,0.9942792990827872,0.3836093369888776,-0.11308370800183878,0.37811663965582964,-0.5942584017887048,-0.3836886071724942,0.3795382510337893,0.5963142800837304,0.40230144625257314,adaptive coarse,False
1761332074551525602,0.5,0.5,100,100,sobel,0.02439984,0.02500553,0.024765505,-0.0009713550000000036,-0.0005059564694014488,0.9622582164257799,0.382581807794779,-0.11258064916714683,0.3781390286672982,-0.5942766706201191,-0.38365440357800934,0.3795001466465918,0.5963423312721342,0.41568883816421276,adaptive coarse,False
1761332074651492925,0.5,0.5,100,100,sobel,0.02839856000000001,0.026702045000000008,0.02743029000000001,0.00266478500000001,0.001565091765299282,1.107600672790642,0.3816288639728204,-0.11213461075910064,0.3781818337067786,-0.5942817423702994,-0.38362818487291156,0.37951268325309434,0.5963461660029962,0.3611409868433763,adaptive coarse,False
1761332074751346297,0.5,0.5,100,100,sobel,0.02439856000000001,0.02555030250000001,0.025338553750000013,-0.0020917362499999967,-0.001595714742350362,0.9237435604946213,0.3806365853079926,-0.11168020825500215,0.3781678627268099,-0.5943004317506764,-0.38363757533801607,0.3794642867520092,0.5963522974630991,0.4330206099470061,adaptive coarse,False
1761332074851500342,0.5,0.5,100,100,sobel,0.022397440000000005,0.023973871250000008,0.023079781250000007,-0.002258772500000006,-0.0008813754961751856,0.9108562973922691,0.3796643475500211,-0.11126318844549216,0.37821470403287394,-0.594256949279141,-0.38362103801226816,0.3795337586470349,0.5963620573737846,0.4391472081218275,adaptive coarse,False
1761332074951476936,0.5,0.5,100,100,sobel,0.01999424,0.021984055625000005,0.020542102812500004,-0.002537678437500003,-0.0005801407168375914,0.890047552443765,0.378777987927242,-0.1109170335488337,0.37821822476278055,-0.5942387004150399,-0.38366938131638034,0.37958419274127486,0.5963170410027749,0.4494141901763983,adaptive coarse,False
1761332075051325378,0.5,0.5,100,100,sobel,0.03479216,0.028388107812500004,0.0308691575,0.010327054687499997,0.0061422962040812035,1.5027262681800968,0.37772744141313747,-0.11040213454926813,0.37825607528457117,-0.5942473276841945,-0.38363002735342844,0.3795593594623747,0.5963495688750963,0.26618287606326807,adaptive coarse,False
1761332075151411323,0.5,0.5,100,100,sobel,0.02839216,0.028390133906250004,0.029631671796875002,-0.0012374857031249992,-0.0027111220932718953,0.9599119054958012,0.3766136038445742,-0.1098679516807321,0.3782997376659013,-0.5942426901101449,-0.3835889994894623,0.3795595466084913,0.5963804618695081,0.41670490563756185,adaptive coarse,False
1761332075251434437,0.5,0.5,100,100,sobel,0.02599216,0.027191146953125002,0.027212422421875,-0.0024192493750000016,-0.0019464428825734488,0.9183559607576668,0.37571240559280006,-0.10943345340094943,0.37824679784321713,-0.5943086656758266,-0.38358808704815456,0.37946109672174416,0.5963779552029796,0.43556095576489745,adaptive coarse,False
1761332075351462641,0.5,0.5,100,100,sobel,0.027189759999999997,0.0271904534765625,0.02720074447265625,-1.1677949218750344e-05,0.0002305642716039012,0.9995708596229432,0.37499853809058875,-0.10916953598158376,0.3782130915329054,-0.594284391163087,-0.3836404132080345,0.3795087822972581,0.5963381422756221,0.40017172984703403,adaptive coarse,False
1761332075451211342,0.5,0.5,100,100,sobel,0.024789759999999997,0.025990106738281248,0.025395078867187497,-0.001805665605468753,-0.0007817116923230507,0.9336170520154728,0.37401357917133365,-0.1087093034466623,0.378215266339172,-0.5942807342427323,-0.38364296195661696,0.37951043967406173,0.5963390921509953,0.4284411891754638,adaptive coarse,False
1761332075551650701,0.5,0.5,100,100,sobel,0.02758704,0.026788573369140624,0.026890292749023437,0.0014952138818359398,0.001259583897490821,1.0588780956206392,0.3729711399677799,-0.10819174431887972,0.37819735167262647,-0.5943286046759254,-0.38360687780220243,0.3794500195568532,0.596353046127139,0.37775831009663907,adaptive coarse,False
1761332075651542603,0.5,0.5,100,100,sobel,0.03118976,0.028989166684570314,0.030140323032226565,0.0032500302832031286,0.001507200149429005,1.1208625846336744,0.3719573213632902,-0.10770225730642932,0.3781645586512332,-0.5943803463271452,-0.38360306382143805,0.3793794045769536,0.5963488582278536,0.3568680099449746,adaptive coarse,False
1761332075751492716,0.5,0.5,100,100,sobel,0.03319216,0.031090663342285156,0.032716989844970706,0.002576666812744141,0.00041691833948500874,1.0854890244536903,0.37099345144020107,-0.1072571292822056,0.37813730994681427,-0.5943946159468844,-0.3836482018423565,0.3793418607733257,0.5963294814291117,0.36849750756467925,adaptive coarse,False
