timestamp,roi_x,roi_y,roi_width,roi_height,focus_metric,focus_value,ema_focus_value,dema_focus_value,dfv,smooth_ddfv,ratio,ee_pose_x,ee_pose_y,ee_pose_z,ee_orient_x,ee_orient_y,ee_orient_z,ee_orient_w,velocity_command,focus_mode,is_focused
1764014855940896096,0.5,0.5,100,100,fswm,48.13183189355862,48.13183189355862,48.13183189355862,0.0,-2.525555321149758,1.3833798590857727,0.37443544735855905,-0.13866319567188953,0.4098530941483389,-0.5795895896331721,-0.40785417946774805,0.40371629232234413,0.5785706795137833,0.2,ehc,False
1764014856041346924,0.5,0.5,100,100,fswm,57.02417773395372,52.578004813756166,54.80109127385494,6.669259380296317,2.0718520295732796,1.138562342589517,0.3744396373596453,-0.13865286922779838,0.4098780119739939,-0.5795867737464303,-0.4078472535112498,0.40372573109791193,0.5785717963667009,0.2,ehc,False
1764014856141047619,0.5,0.5,100,100,fswm,54.032809282773655,53.30540704826491,54.78065139556867,-0.020439878286268254,-2.3089236145046526,0.9996270169478172,0.373956094708663,-0.13852243460773211,0.4099281840780721,-0.5795971249194657,-0.40783402379348105,0.4036941360120847,0.5785927984091784,0.2,ehc,False
1764014856240730764,0.5,0.5,100,100,fswm,59.43351976539245,56.36946340682868,58.63911375976244,3.8584623641937696,0.7849893139876927,1.070434766033211,0.37344774634508765,-0.13840651911261773,0.4099462102371092,-0.5795759707644883,-0.40785688415401605,0.40372575590196824,0.5785758119572255,0.2,ehc,False
1764014856340647803,0.5,0.5,100,100,fswm,44.72086310845576,50.545163257642216,48.76783835951586,-9.871275400246574,-6.472374225226325,0.8316605629360629,0.37301441481808184,-0.13824384404817533,0.4099262465556073,-0.5795615531995093,-0.4078733824183099,0.40373624527599666,0.5785713043506912,0.2,ehc,False
1764014856440797415,0.5,0.5,100,100,fswm,53.880024143933774,52.21259370078799,52.1576464732977,3.3898081137818394,3.3943546444010444,1.0695090909872245,0.37255353070189656,-0.13804007343624014,0.40988675015960896,-0.5796237516323126,-0.4078570465031988,0.40367308457621437,0.5785645832144373,0.2,ehc,False
1764014856541103180,0.5,0.5,100,100,fswm,51.42077726676962,51.816685483778805,51.591257761529064,-0.5663887117686386,-0.2809210905747168,0.9891408307301863,0.3720501953451686,-0.13784400181583234,0.4098047820100065,-0.5796680940479655,-0.4078773557521947,0.4036065019790234,0.5785522923363567,0.2,ehc,False
1764014856640892327,0.5,0.5,100,100,fswm,44.050708174352614,47.93369682906571,45.87948864058429,-5.711769120944773,-2.7131507498754255,0.8892880428047256,0.37149395742599395,-0.13767982506716106,0.409919914763776,-0.5796245177665326,-0.40778750452349033,0.4036677575147398,0.578616549280644,0.2,ehc,False
1764014856741330134,0.5,0.5,100,100,fswm,46.807138904151394,47.37041786660855,46.061674291139255,0.18218565055496327,1.5904020108121548,1.003970960792135,0.3709925357546352,-0.1375658497850408,0.4100105585827789,-0.5795678974870712,-0.4077683866157707,0.40374564098952487,0.5786323983853178,0.2,ehc,False
1764014856840808696,0.5,0.5,100,100,fswm,40.16801098774835,43.769214427178454,41.31424091972876,-4.747433371410494,-1.6696085055766514,0.896933113169016,0.3704844826327722,-0.1373927259541579,0.41009666146824664,-0.579530411923145,-0.4077153381717098,0.4038064960735318,0.578664858449634,0.2,ehc,False
1764014856940883157,0.5,0.5,100,100,fswm,49.78282497110524,46.77601969914185,47.051935581398695,5.737694661669934,4.407759763751889,1.1388793436340257,0.3699897775673851,-0.13721178862056768,0.41014430924553924,-0.5795126484073613,-0.4076878555916115,0.40380768547340484,0.5787011801367018,0.2,ehc,False
1764014857041080551,0.5,0.5,100,100,fswm,57.612016814729365,52.19401825693561,55.04097547696091,7.989039895562215,3.3295524988220846,1.1697919500408516,0.36949638730150003,-0.1370225761485468,0.4101967439296832,-0.579494636097529,-0.4076426131664605,0.40382796224184253,0.578736938147733,0.2,ehc,False
1764014857140962879,0.5,0.5,100,100,fswm,35.03321840652025,43.61361833172793,40.746896979136736,-14.294078497824174,-9.476782947282153,0.7403011415775617,0.36897616928966037,-0.13686215296335738,0.41023213949792803,-0.5794625046395702,-0.40764587204005354,0.4038768613421173,0.5787326926984343,0.2,ehc,False
1764014857241080661,0.5,0.5,100,100,fswm,27.180511561643776,35.39706494668585,29.85542757786922,-10.891469401267514,-3.037086925362747,0.7327043233048108,0.3684735855081955,-0.1367173715102828,0.41019702648188683,-0.5794637459460408,-0.40769294465631944,0.4038832815831064,0.5786938092543437,0.2,ehc,False
1764014857341036000,0.5,0.5,100,100,fswm,33.34291813125352,34.369991538969686,31.085636150703287,1.2302085728340657,4.5422955243694165,1.041205525180486,0.36798588697108253,-0.13656393213559084,0.4101669255033684,-0.5794675464992294,-0.4077216462276429,0.4038612600705015,0.5786851513265665,0.2,ehc,False
1764014857441022290,0.5,0.5,100,100,fswm,38.391117695235806,36.380554617102746,35.74365846203608,4.658022311332793,3.985054631434072,1.1498448443760547,0.36753678332411444,-0.13639621795642706,0.41021991222132426,-0.5794592624565155,-0.40766397687178896,0.4039063390903414,0.5787026130553299,0.2,ehc,False
1764014857540842387,0.5,0.5,100,100,fswm,41.08246497266049,38.73150979488162,39.58853930623772,3.84488084420164,1.5859565821514594,1.1075681955803531,0.367031593176209,-0.1362091465971676,0.4102924475510533,-0.5794258937206417,-0.4076167582123246,0.40392893794250756,0.5787535098840859,0.2,ehc,False
1764014857641226723,0.5,0.5,100,100,fswm,38.79662858252558,38.7640691887036,39.208863641292645,-0.37967566494507565,-1.319299963497628,0.9904094550696076,0.3664620610872757,-0.13602850317646845,0.4103840257024901,-0.5793889337433904,-0.4075386293153004,0.4039894576054213,0.5788032888773016,0.2,ehc,False
1764014857740991719,0.5,0.5,100,100,fswm,42.98467719584593,40.87437319227477,42.15192242035487,2.943058779062227,1.001717240254837,1.0750610577747721,0.3659376624842719,-0.13584193668872244,0.41041017576627004,-0.5794235333959412,-0.4075355574933031,0.40397638039260264,0.5787799429925649,0.2,ehc,False
1764014857841162862,0.5,0.5,100,100,fswm,17.277364694724373,29.07586894349957,23.81539143315203,-18.336530987202842,-10.138936263005116,0.564989449251115,0.3653615990619361,-0.1356024341713648,0.410437524999792,-0.5794042073329411,-0.4074982635234954,0.4039579269174829,0.5788384256688148,0.2,ehc,False
1764014857940845778,0.5,0.5,100,100,fswm,21.609864810606226,25.3428668770529,20.84612708865579,-2.9692643444962386,2.614165189850743,0.8753216232942996,0.3648458388133431,-0.1354176440611826,0.4104401388917347,-0.5794182769811218,-0.4074888831108239,0.4039510105911894,0.5788357724637258,0.2,ehc,False
1764014858040977110,0.5,0.5,100,100,fswm,27.52066352575382,26.43176520140336,24.727844469380035,3.8817173807242433,4.732573457535612,1.1862080838429037,0.3643624333439365,-0.13527707241233017,0.41043194371994784,-0.5794173581388614,-0.4075358424149673,0.4039628871425875,0.5787953421080122,0.2,ehc,False
1764014858141217544,0.5,0.5,100,100,fswm,16.141135855540618,21.28645052847199,17.86183282599464,-6.866011643385395,-3.0075777832870125,0.7223368315872647,0.36389761958744643,-0.13515004196760214,0.41043330914732945,-0.5793884062081696,-0.40754678913830744,0.4040190728344261,0.5787773995247428,0.2,ehc,False
1764014858241195043,0.5,0.5,100,100,fswm,46.31060266565891,33.79852659706545,38.3422557801235,20.480422954128862,12.169428407113621,2.1466025437391476,0.3633561556483375,-0.13497005512868768,0.4105144595670335,-0.5793310434588518,-0.4075312246432715,0.4040616403633522,0.5788160621583599,0.2,ehc,False
1764014858341099352,0.5,0.5,100,100,fswm,15.75070799566997,24.77461729636771,22.534527237547866,-15.807728542575635,-12.05936154479544,0.5877204347802012,0.3627824178196813,-0.13472322980226772,0.4105764254741153,-0.5793325072563453,-0.40748466992009297,0.40405920045289534,0.5788490756195057,0.2,ehc,False
